
Step(*): 0, t: 0.015625, dt: 0, highest active timebin: 0  (lowest active: 0, highest occupied: 0)
Step(*): 39, t: 0.0183067, dt: 7.42002e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 40, t: 0.0183812, dt: 7.45022e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 41, t: 0.018456, dt: 7.48054e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 42, t: 0.0185311, dt: 7.51098e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 43, t: 0.0186065, dt: 7.54155e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 44, t: 0.0186823, dt: 7.57224e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 45, t: 0.0187583, dt: 7.60306e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 46, t: 0.0188346, dt: 7.634e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 47, t: 0.0189113, dt: 7.66507e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 48, t: 0.0189882, dt: 7.69626e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 49, t: 0.0190655, dt: 7.72758e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 50, t: 0.0191431, dt: 7.75903e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 51, t: 0.019221, dt: 7.79061e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 52, t: 0.0192992, dt: 7.82231e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 53, t: 0.0193778, dt: 7.85415e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 54, t: 0.0194566, dt: 7.88611e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 55, t: 0.0195358, dt: 7.91821e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 56, t: 0.0196153, dt: 7.95043e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 57, t: 0.0196952, dt: 7.98279e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 58, t: 0.0197753, dt: 8.01527e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 59, t: 0.0198558, dt: 8.04789e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 60, t: 0.0199366, dt: 8.08064e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 61, t: 0.0200177, dt: 8.11353e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 62, t: 0.0200992, dt: 8.14655e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 63, t: 0.020181, dt: 8.1797e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 64, t: 0.0202631, dt: 8.21299e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 65, t: 0.0203456, dt: 8.24642e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 66, t: 0.0204284, dt: 8.27998e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 67, t: 0.0205115, dt: 8.31367e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 68, t: 0.020595, dt: 8.34751e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 69, t: 0.0206788, dt: 8.38148e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 70, t: 0.020763, dt: 8.41559e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 71, t: 0.0208475, dt: 8.44984e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 72, t: 0.0209323, dt: 8.48423e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 73, t: 0.0210175, dt: 8.51875e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 74, t: 0.021103, dt: 8.55342e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 75, t: 0.0211889, dt: 8.58823e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 76, t: 0.0212751, dt: 8.62318e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 77, t: 0.0213617, dt: 8.65828e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 78, t: 0.0214487, dt: 8.69351e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 79, t: 0.0215359, dt: 8.72889e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 80, t: 0.0216236, dt: 8.76442e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 81, t: 0.0217116, dt: 8.80008e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 82, t: 0.0218, dt: 8.8359e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 83, t: 0.0218887, dt: 8.87186e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 84, t: 0.0219777, dt: 8.90796e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 85, t: 0.0220672, dt: 8.94421e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 86, t: 0.022157, dt: 8.98061e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 87, t: 0.0222472, dt: 9.01716e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 88, t: 0.0223377, dt: 9.05386e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 89, t: 0.0224286, dt: 9.09071e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 90, t: 0.0225199, dt: 9.1277e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 91, t: 0.0226115, dt: 9.16485e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 92, t: 0.0227036, dt: 9.20215e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 93, t: 0.022796, dt: 9.2396e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 94, t: 0.0228887, dt: 9.2772e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 95, t: 0.0229819, dt: 9.31495e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 96, t: 0.0230754, dt: 9.35286e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 97, t: 0.0231693, dt: 9.39093e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 98, t: 0.0232636, dt: 9.42914e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 99, t: 0.0233583, dt: 9.46752e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 100, t: 0.0234533, dt: 9.50605e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 101, t: 0.0235488, dt: 9.54473e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 102, t: 0.0236446, dt: 9.58358e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 103, t: 0.0237409, dt: 9.62258e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 104, t: 0.0238375, dt: 9.66174e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 105, t: 0.0239345, dt: 9.70106e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 106, t: 0.0240319, dt: 9.74054e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 107, t: 0.0241297, dt: 9.78018e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 108, t: 0.0242279, dt: 9.81998e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 109, t: 0.0243265, dt: 9.85995e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 110, t: 0.0244255, dt: 9.90007e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 111, t: 0.0245249, dt: 9.94036e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 112, t: 0.0246247, dt: 9.98082e-05, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 113, t: 0.0247249, dt: 0.000100214, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 114, t: 0.0248255, dt: 0.000100622, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 115, t: 0.0249266, dt: 0.000101032, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 116, t: 0.025028, dt: 0.000101443, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 117, t: 0.0251299, dt: 0.000101856, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 118, t: 0.0252321, dt: 0.00010227, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 119, t: 0.0253348, dt: 0.000102686, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 120, t: 0.0254379, dt: 0.000103104, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 121, t: 0.0255415, dt: 0.000103524, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 122, t: 0.0256454, dt: 0.000103945, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 123, t: 0.0257498, dt: 0.000104368, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 124, t: 0.0258546, dt: 0.000104793, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 125, t: 0.0259598, dt: 0.000105219, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 126, t: 0.0260654, dt: 0.000105648, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 127, t: 0.0261715, dt: 0.000106078, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 128, t: 0.026278, dt: 0.000106509, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 129, t: 0.026385, dt: 0.000106943, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 130, t: 0.0264923, dt: 0.000107378, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 131, t: 0.0266001, dt: 0.000107815, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 132, t: 0.0267084, dt: 0.000108254, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 133, t: 0.0268171, dt: 0.000108694, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 134, t: 0.0269262, dt: 0.000109137, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 135, t: 0.0270358, dt: 0.000109581, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 136, t: 0.0271458, dt: 0.000110027, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 137, t: 0.0272563, dt: 0.000110475, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 138, t: 0.0273672, dt: 0.000110924, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 139, t: 0.0274786, dt: 0.000111376, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 140, t: 0.0275904, dt: 0.000111829, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 141, t: 0.0277027, dt: 0.000112284, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 142, t: 0.0278155, dt: 0.000112741, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 143, t: 0.0279287, dt: 0.0001132, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 144, t: 0.0280423, dt: 0.00011366, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 145, t: 0.0281565, dt: 0.000114123, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 146, t: 0.028271, dt: 0.000114587, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 147, t: 0.0283861, dt: 0.000115054, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 148, t: 0.0285016, dt: 0.000115522, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 149, t: 0.0286176, dt: 0.000115992, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 150, t: 0.0287341, dt: 0.000116464, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 151, t: 0.028851, dt: 0.000116938, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 152, t: 0.0289684, dt: 0.000117414, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 153, t: 0.0290863, dt: 0.000117892, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 154, t: 0.0292047, dt: 0.000118372, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 155, t: 0.0293235, dt: 0.000118853, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 156, t: 0.0294429, dt: 0.000119337, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 157, t: 0.0295627, dt: 0.000119823, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 158, t: 0.029683, dt: 0.00012031, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 159, t: 0.0298038, dt: 0.0001208, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 160, t: 0.0299251, dt: 0.000121292, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 161, t: 0.0300469, dt: 0.000121785, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 162, t: 0.0301692, dt: 0.000122281, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 163, t: 0.0302919, dt: 0.000122778, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 164, t: 0.0304152, dt: 0.000123278, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 165, t: 0.030539, dt: 0.00012378, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 166, t: 0.0306633, dt: 0.000124284, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 167, t: 0.0307881, dt: 0.000124789, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 168, t: 0.0309134, dt: 0.000125297, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 169, t: 0.0310392, dt: 0.000125807, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 170, t: 0.0311655, dt: 0.000126319, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 171, t: 0.0312923, dt: 0.000126833, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 172, t: 0.0314197, dt: 0.000127349, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 173, t: 0.0315476, dt: 0.000127868, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 174, t: 0.0316759, dt: 0.000128388, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 175, t: 0.0318049, dt: 0.000128911, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 176, t: 0.0319343, dt: 0.000129435, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 177, t: 0.0320642, dt: 0.000129962, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 178, t: 0.0321947, dt: 0.000130491, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 179, t: 0.0323258, dt: 0.000131022, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 180, t: 0.0324573, dt: 0.000131555, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 181, t: 0.0325894, dt: 0.00013209, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 182, t: 0.032722, dt: 0.000132628, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 183, t: 0.0328552, dt: 0.000133168, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 184, t: 0.0329889, dt: 0.00013371, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 185, t: 0.0331232, dt: 0.000134254, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 186, t: 0.033258, dt: 0.0001348, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 187, t: 0.0333933, dt: 0.000135349, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 188, t: 0.0335292, dt: 0.0001359, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 189, t: 0.0336657, dt: 0.000136453, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 190, t: 0.0338027, dt: 0.000137008, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 191, t: 0.0339402, dt: 0.000137566, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 192, t: 0.0340784, dt: 0.000138126, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 193, t: 0.0342171, dt: 0.000138688, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 194, t: 0.0343563, dt: 0.000139252, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 195, t: 0.0344961, dt: 0.000139819, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 196, t: 0.0346365, dt: 0.000140388, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 197, t: 0.0347775, dt: 0.000140959, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 198, t: 0.034919, dt: 0.000141533, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 199, t: 0.0350611, dt: 0.000142109, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 200, t: 0.0352038, dt: 0.000142687, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 201, t: 0.0353471, dt: 0.000143268, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 202, t: 0.0354909, dt: 0.000143851, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 203, t: 0.0356354, dt: 0.000144436, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 204, t: 0.0357804, dt: 0.000145024, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 205, t: 0.035926, dt: 0.000145614, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 206, t: 0.0360722, dt: 0.000146207, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 207, t: 0.036219, dt: 0.000146802, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 208, t: 0.0363664, dt: 0.000147399, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 209, t: 0.0365144, dt: 0.000147999, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 210, t: 0.036663, dt: 0.000148601, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 211, t: 0.0368122, dt: 0.000149206, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 212, t: 0.036962, dt: 0.000149813, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 213, t: 0.0371124, dt: 0.000150423, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 214, t: 0.0372635, dt: 0.000151035, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 215, t: 0.0374151, dt: 0.00015165, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 216, t: 0.0375674, dt: 0.000152267, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 217, t: 0.0377203, dt: 0.000152887, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 218, t: 0.0378738, dt: 0.000153509, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 219, t: 0.0380279, dt: 0.000154134, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 220, t: 0.0381827, dt: 0.000154761, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 221, t: 0.0383381, dt: 0.000155391, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 222, t: 0.0384941, dt: 0.000156023, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 223, t: 0.0386508, dt: 0.000156658, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 224, t: 0.0388081, dt: 0.000157296, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 225, t: 0.038966, dt: 0.000157936, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 226, t: 0.0391246, dt: 0.000158579, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 227, t: 0.0392838, dt: 0.000159224, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 228, t: 0.0394437, dt: 0.000159872, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 229, t: 0.0396042, dt: 0.000160523, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 230, t: 0.0397654, dt: 0.000161176, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 231, t: 0.0399272, dt: 0.000161832, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 232, t: 0.0400897, dt: 0.00016249, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 233, t: 0.0402528, dt: 0.000163152, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 234, t: 0.0404167, dt: 0.000163816, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 235, t: 0.0405811, dt: 0.000164482, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 236, t: 0.0407463, dt: 0.000165152, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 237, t: 0.0409121, dt: 0.000165824, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 238, t: 0.0410786, dt: 0.000166499, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 239, t: 0.0412458, dt: 0.000167176, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

Step(*): 240, t: 0.0414136, dt: 0.000167857, highest active timebin: 19  (lowest active: 19, highest occupied: 19)

