STEP, TIME, CPUS, MULTIPLEDOMAIN, HIGHESTTIMEBIN, CPU_ALL1, CPU_ALL2, CPU_ALL3, CPU_TREE1, CPU_TREE2, CPU_TREE3, CPU_TREEBUILD1, CPU_TREEBUILD2, CPU_TREEBUILD3, CPU_TREEBUILD_INSERT1, CPU_TREEBUILD_INSERT2, CPU_TREEBUILD_INSERT3, CPU_TREEBUILD_BRANCHES1, CPU_TREEBUILD_BRANCHES2, CPU_TREEBUILD_BRANCHES3, CPU_TREEBUILD_TOPLEVEL1, CPU_TREEBUILD_TOPLEVEL2, CPU_TREEBUILD_TOPLEVEL3, CPU_TREEFORCE1, CPU_TREEFORCE2, CPU_TREEFORCE3, CPU_TREEWALK1, CPU_TREEWALK2, CPU_TREEWALK3, CPU_TREEIMBALANCE1, CPU_TREEIMBALANCE2, CPU_TREEIMBALANCE3, CPU_TREEFETCH1, CPU_TREEFETCH2, CPU_TREEFETCH3, CPU_TREESTACK1, CPU_TREESTACK2, CPU_TREESTACK3, CPU_PM_GRAVITY1, CPU_PM_GRAVITY2, CPU_PM_GRAVITY3, CPU_NGBTREEUPDATEVEL1, CPU_NGBTREEUPDATEVEL2, CPU_NGBTREEUPDATEVEL3, CPU_NGBTREEUPDATEMAXHSML1, CPU_NGBTREEUPDATEMAXHSML2, CPU_NGBTREEUPDATEMAXHSML3, CPU_SPH1, CPU_SPH2, CPU_SPH3, CPU_DENSITY1, CPU_DENSITY2, CPU_DENSITY3, CPU_DENSWALK1, CPU_DENSWALK2, CPU_DENSWALK3, CPU_DENSFETCH1, CPU_DENSFETCH2, CPU_DENSFETCH3, CPU_DENSIMBALANCE1, CPU_DENSIMBALANCE2, CPU_DENSIMBALANCE3, CPU_HYDRO1, CPU_HYDRO2, CPU_HYDRO3, CPU_HYDROWALK1, CPU_HYDROWALK2, CPU_HYDROWALK3, CPU_HYDROFETCH1, CPU_HYDROFETCH2, CPU_HYDROFETCH3, CPU_HYDROIMBALANCE1, CPU_HYDROIMBALANCE2, CPU_HYDROIMBALANCE3, CPU_DOMAIN1, CPU_DOMAIN2, CPU_DOMAIN3, CPU_PEANO1, CPU_PEANO2, CPU_PEANO3, CPU_DRIFTS1, CPU_DRIFTS2, CPU_DRIFTS3, CPU_TIMELINE1, CPU_TIMELINE2, CPU_TIMELINE3, CPU_TREE_TIMESTEPS1, CPU_TREE_TIMESTEPS2, CPU_TREE_TIMESTEPS3, CPU_SNAPSHOT1, CPU_SNAPSHOT2, CPU_SNAPSHOT3, CPU_LOGS1, CPU_LOGS2, CPU_LOGS3, CPU_FOF1, CPU_FOF2, CPU_FOF3, CPU_FOFWALK1, CPU_FOFWALK2, CPU_FOFWALK3, CPU_FOFIMBAL1, CPU_FOFIMBAL2, CPU_FOFIMBAL3, CPU_NGENIC1, CPU_NGENIC2, CPU_NGENIC3, CPU_RESTART1, CPU_RESTART2, CPU_RESTART3, CPU_MISC1, CPU_MISC2, CPU_MISC3, 
0, 0.015625, 2, 19, 98.166892, 98.166892, 100.000000, 40.915942, 40.915942, 41.679981, 0.662107, 0.662107, 0.674471, 0.606029, 0.606029, 0.617346, 0.034672, 0.034672, 0.035319, 0.011936, 0.011936, 0.012159, 40.253577, 40.253577, 41.005248, 39.889642, 39.889642, 40.634517, 0.356580, 0.356580, 0.363238, 0.000233, 0.000233, 0.000238, 0.007122, 0.007122, 0.007255, 4.891043, 4.891043, 4.982375, 0.000007, 0.000007, 0.000007, 0.000011, 0.000011, 0.000011, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.964565, 0.964565, 0.982576, 0.715961, 0.715961, 0.729330, 0.199608, 0.199608, 0.203336, 0.027732, 0.027732, 0.028250, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.016983, 0.016983, 0.017300, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 14.305691, 14.305691, 14.572827, 0.000000, 0.000000, 0.000000, 36.129349, 36.129349, 36.804006, 
1, 0.0156886, 2, 19, 36.191211, 134.358103, 100.000000, 33.122474, 74.038416, 55.105286, 0.224090, 0.886198, 0.659579, 0.197882, 0.803912, 0.598335, 0.017380, 0.052051, 0.038741, 0.006237, 0.018174, 0.013526, 32.898288, 73.151865, 54.445443, 32.712537, 72.602179, 54.036324, 0.182090, 0.538670, 0.400921, 0.000123, 0.000356, 0.000265, 0.003538, 0.010659, 0.007933, 2.418411, 7.309454, 5.440278, 0.000078, 0.000086, 0.000064, 0.000007, 0.000018, 0.000013, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.282415, 1.246980, 0.928102, 0.235832, 0.951793, 0.708400, 0.106412, 0.306020, 0.227765, 0.006107, 0.033838, 0.025185, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.005699, 0.022683, 0.016882, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 14.305691, 10.647435, 0.000000, 0.000000, 0.000000, 0.013774, 36.143123, 26.900591, 
2, 0.0157524, 2, 19, 35.352072, 169.710174, 100.000000, 32.279696, 106.318112, 62.646870, 0.225262, 1.111460, 0.654916, 0.200527, 1.004439, 0.591855, 0.017762, 0.069813, 0.041137, 0.005114, 0.023288, 0.013722, 32.054321, 105.206186, 61.991678, 31.615851, 104.218031, 61.409418, 0.434942, 0.973612, 0.573691, 0.000025, 0.000381, 0.000225, 0.003502, 0.014161, 0.008344, 2.427829, 9.737283, 5.737595, 0.000178, 0.000263, 0.000155, 0.000006, 0.000024, 0.000014, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.273854, 1.520834, 0.896136, 0.240543, 1.192336, 0.702572, 0.104552, 0.410572, 0.241926, 0.005948, 0.039787, 0.023444, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.005770, 0.028452, 0.016765, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 14.305691, 8.429484, 0.000000, 0.000000, 0.000000, 0.013696, 36.156819, 21.305039, 
3, 0.0158165, 2, 19, 35.832965, 205.543139, 100.000000, 32.807368, 139.125480, 67.686754, 0.223280, 1.334740, 0.649372, 0.198163, 1.202601, 0.585085, 0.016568, 0.086381, 0.042026, 0.005765, 0.029053, 0.014135, 32.584002, 137.790188, 67.037113, 32.412063, 136.630093, 66.472709, 0.168464, 1.142077, 0.555638, 0.000016, 0.000398, 0.000194, 0.003459, 0.017620, 0.008572, 2.373192, 12.110475, 5.891938, 0.000168, 0.000432, 0.000210, 0.000007, 0.000031, 0.000015, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.283461, 1.804295, 0.877818, 0.233767, 1.426103, 0.693822, 0.109614, 0.520186, 0.253079, 0.005835, 0.045622, 0.022196, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.005818, 0.034270, 0.016673, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 14.305691, 6.959946, 0.000000, 0.000000, 0.000000, 0.013735, 36.170554, 17.597549, 
4, 0.0158809, 2, 19, 36.085140, 241.628279, 100.000000, 33.039759, 172.165239, 71.252106, 0.224050, 1.558790, 0.645119, 0.196943, 1.399544, 0.579214, 0.017352, 0.103733, 0.042931, 0.005783, 0.034836, 0.014417, 32.815573, 170.605760, 70.606702, 32.753550, 169.383643, 70.100918, 0.058519, 1.200596, 0.496877, 0.000019, 0.000416, 0.000172, 0.003485, 0.021105, 0.008735, 2.399577, 14.510052, 6.005113, 0.000181, 0.000613, 0.000254, 0.000007, 0.000039, 0.000016, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.283863, 2.088157, 0.864202, 0.230192, 1.656295, 0.685472, 0.106568, 0.626754, 0.259388, 0.005813, 0.051434, 0.021287, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.005670, 0.039940, 0.016530, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 14.305691, 5.920537, 0.000000, 0.000000, 0.000000, 0.013511, 36.184065, 14.975095, 
5, 0.0159455, 2, 19, 36.963399, 278.591679, 100.000000, 33.942182, 206.107421, 73.981901, 0.218262, 1.777053, 0.637870, 0.193667, 1.593212, 0.571881, 0.016879, 0.120613, 0.043294, 0.005970, 0.040806, 0.014647, 33.723842, 204.329603, 73.343757, 33.472542, 202.856185, 72.814876, 0.247686, 1.448282, 0.519858, 0.000119, 0.000535, 0.000192, 0.003495, 0.024600, 0.008830, 2.372777, 16.882829, 6.060062, 0.000063, 0.000676, 0.000243, 0.000008, 0.000046, 0.000017, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.283226, 2.371383, 0.851204, 0.233411, 1.889706, 0.678307, 0.107012, 0.733766, 0.263384, 0.005802, 0.057236, 0.020545, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.005613, 0.045553, 0.016351, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 14.305691, 5.135003, 0.000000, 0.000000, 0.000000, 0.013306, 36.197371, 12.992984, 
6, 0.0160104, 2, 19, 37.104072, 315.695751, 100.000000, 34.074799, 240.182220, 76.080283, 0.216258, 1.993311, 0.631402, 0.192784, 1.785995, 0.565733, 0.016581, 0.137194, 0.043458, 0.005701, 0.046508, 0.014732, 33.858416, 238.188018, 75.448598, 33.453740, 236.309925, 74.853692, 0.401161, 1.849443, 0.585831, 0.000029, 0.000564, 0.000179, 0.003486, 0.028086, 0.008897, 2.386106, 19.268935, 6.103641, 0.000791, 0.001467, 0.000465, 0.000007, 0.000053, 0.000017, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.280144, 2.651527, 0.839900, 0.231519, 2.121225, 0.671921, 0.106279, 0.840045, 0.266093, 0.005747, 0.062983, 0.019951, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.005532, 0.051085, 0.016182, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 14.305691, 4.531481, 0.000000, 0.000000, 0.000000, 0.013148, 36.210520, 11.470069, 
7, 0.0160756, 2, 19, 35.905927, 351.601678, 100.000000, 32.738372, 272.920592, 77.622096, 0.225307, 2.218618, 0.631003, 0.199289, 1.985284, 0.564640, 0.017001, 0.154194, 0.043855, 0.005676, 0.052184, 0.014842, 32.512938, 270.700956, 76.990803, 32.406653, 268.716579, 76.426421, 0.102806, 1.952249, 0.555245, 0.000023, 0.000586, 0.000167, 0.003456, 0.031542, 0.008971, 2.404010, 21.672945, 6.164062, 0.000046, 0.001513, 0.000430, 0.000007, 0.000061, 0.000017, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.343617, 2.995144, 0.851857, 0.249985, 2.371210, 0.674402, 0.144094, 0.984139, 0.279902, 0.005915, 0.068898, 0.019596, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.005969, 0.057053, 0.016227, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 14.305691, 4.068721, 0.000000, 0.000000, 0.000000, 0.013912, 36.224432, 10.302690, 
8, 0.016141, 2, 19, 35.649411, 387.251089, 100.000000, 32.615933, 305.536525, 78.898816, 0.230319, 2.448937, 0.632390, 0.201612, 2.186896, 0.564723, 0.018004, 0.172198, 0.044467, 0.006317, 0.058501, 0.015107, 32.385407, 303.086363, 78.266110, 31.846230, 300.562809, 77.614451, 0.535482, 2.487731, 0.642408, 0.000129, 0.000716, 0.000185, 0.003565, 0.035107, 0.009066, 2.395115, 24.068060, 6.215105, 0.000354, 0.001867, 0.000482, 0.000007, 0.000068, 0.000017, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.274479, 3.269624, 0.844316, 0.228874, 2.600084, 0.671421, 0.109749, 1.093888, 0.282475, 0.005671, 0.074570, 0.019256, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.005663, 0.062717, 0.016195, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 14.305691, 3.694164, 0.000000, 0.000000, 0.000000, 0.013564, 36.237996, 9.357752, 
9, 0.0162067, 2, 19, 35.049884, 422.300974, 100.000000, 32.011173, 337.547698, 79.930599, 0.229418, 2.678354, 0.634229, 0.203492, 2.390388, 0.566039, 0.018180, 0.190378, 0.045081, 0.005704, 0.064205, 0.015204, 31.781608, 334.867972, 79.296045, 31.330959, 331.893768, 78.591760, 0.447097, 2.934829, 0.694961, 0.000025, 0.000741, 0.000175, 0.003527, 0.038634, 0.009149, 2.384669, 26.452730, 6.263952, 0.000634, 0.002502, 0.000592, 0.000007, 0.000075, 0.000018, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.279450, 3.549073, 0.840413, 0.243554, 2.843639, 0.673368, 0.104772, 1.198661, 0.283840, 0.005991, 0.080561, 0.019077, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.005862, 0.068579, 0.016239, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 14.305691, 3.387558, 0.000000, 0.000000, 0.000000, 0.013770, 36.251766, 8.584343, 
