05113.png: ASM=0.04233527695760131, Contrast=0.926177978515625, Entropy=3.717205599955819, IDM=0.8016838785875471
03765.png: ASM=0.058103933930397034, Contrast=1.14678955078125, Entropy=3.3851631273631217, IDM=0.8645604855313974
00815.png: ASM=0.1604416067712009, Contrast=1.142913818359375, Entropy=2.7520977222031413, IDM=0.8919918452516171
03969.png: ASM=0.05387832736596465, Contrast=0.684967041015625, Entropy=3.3441529096033817, IDM=0.8696588055608181
09951.png: ASM=0.06284278491511941, Contrast=1.7165679931640625, Entropy=3.65041344378947, IDM=0.7577787916574577
13006.png: ASM=0.04587732860818505, Contrast=1.3108673095703125, Entropy=3.6400426771826075, IDM=0.7475289958809311
03459.png: ASM=0.0686615570448339, Contrast=1.6450347900390625, Entropy=3.4111088900272444, IDM=0.8006244333643787
17519.png: ASM=0.04562744032591581, Contrast=1.0259246826171875, Entropy=3.5982622047319244, IDM=0.7457507615326676
11470.png: ASM=0.08830509055405855, Contrast=1.791748046875, Entropy=3.480514531571438, IDM=0.7986530338019766
12577.png: ASM=0.06501441542059183, Contrast=0.840850830078125, Entropy=3.450609704038907, IDM=0.8366555628628075
07192.png: ASM=0.1197215705178678, Contrast=0.3746490478515625, Entropy=2.8015134128684696, IDM=0.8873008097057155
13535.png: ASM=0.045567439403384924, Contrast=1.1540069580078125, Entropy=3.6649449189657552, IDM=0.7708577524139644
16051.png: ASM=0.07090786518529058, Contrast=1.6886444091796875, Entropy=3.4321621760379877, IDM=0.7716269713196122
13266.png: ASM=0.04297963948920369, Contrast=2.9317474365234375, Entropy=3.9147108584328847, IDM=0.7240888809880681
01370.png: ASM=0.04726495128124952, Contrast=1.03125, Entropy=3.578695476924176, IDM=0.821347270497661
03940.png: ASM=0.3249850464053452, Contrast=1.0171356201171875, Entropy=2.3667222164886748, IDM=0.902052636397483
02731.png: ASM=0.0854687630198896, Contrast=0.549285888671875, Entropy=3.1536359864676298, IDM=0.8930707882860985
08197.png: ASM=0.07291075354442, Contrast=0.714080810546875, Entropy=3.220454479243678, IDM=0.8949770093182834
11940.png: ASM=0.06497900374233723, Contrast=1.0377044677734375, Entropy=3.4505344125145623, IDM=0.837381961896213
19193.png: ASM=0.0877724145539105, Contrast=0.339263916015625, Entropy=3.172868918690221, IDM=0.8792203157753121
12870.png: ASM=0.043860222678631544, Contrast=1.142547607421875, Entropy=3.671763709903174, IDM=0.7871205015437124
13519.png: ASM=0.05174537468701601, Contrast=2.2238922119140625, Entropy=3.600669394829996, IDM=0.8419232983733203
03867.png: ASM=0.3457265733741224, Contrast=2.5735626220703125, Entropy=1.6647968846001013, IDM=0.9308117907727356
04138.png: ASM=0.046323518734425306, Contrast=1.044189453125, Entropy=3.6231416328844572, IDM=0.8227260548854638
04770.png: ASM=0.09801897034049034, Contrast=0.6837310791015625, Entropy=2.957482749759357, IDM=0.9117898363184678
12574.png: ASM=0.05730168707668781, Contrast=1.8564910888671875, Entropy=3.532716849581317, IDM=0.8386634342366268
02258.png: ASM=0.028134945314377546, Contrast=1.71710205078125, Entropy=4.007852152423883, IDM=0.7224955159953078
08800.png: ASM=0.028374317567795515, Contrast=2.2465057373046875, Entropy=4.1116424897079655, IDM=0.6366633003445421
03424.png: ASM=0.04632228519767523, Contrast=0.8575439453125, Entropy=3.594193920467201, IDM=0.8078454477115398
00364.png: ASM=0.08417055662721395, Contrast=1.2287139892578125, Entropy=3.2831230505164637, IDM=0.8451601723029554
00408.png: ASM=0.05619952827692032, Contrast=1.182891845703125, Entropy=3.517755156582699, IDM=0.7662357626879429
14152.png: ASM=0.06945717940106988, Contrast=1.466339111328125, Entropy=3.4292668532972708, IDM=0.8600361531235479
12561.png: ASM=0.041706624906510115, Contrast=1.2089691162109375, Entropy=3.744524959939511, IDM=0.8024330292317159
05849.png: ASM=0.029998459853231907, Contrast=2.00921630859375, Entropy=4.013910012586781, IDM=0.7300585019372621
10931.png: ASM=0.09768218034878373, Contrast=0.7326202392578125, Entropy=3.062225667687113, IDM=0.8654182790622761
06052.png: ASM=0.07795399334281683, Contrast=0.59979248046875, Entropy=3.208653069156742, IDM=0.8694396041482194
15230.png: ASM=0.025716465897858143, Contrast=2.3022613525390625, Entropy=4.177242722158427, IDM=0.663848135492752
08560.png: ASM=0.054004105273634195, Contrast=1.3280029296875, Entropy=3.5070132939415695, IDM=0.8619676200016699
06848.png: ASM=0.04534401698037982, Contrast=1.618072509765625, Entropy=3.7360652479738166, IDM=0.8027211455448582
10075.png: ASM=0.055871409829705954, Contrast=0.9565582275390625, Entropy=3.45341595163212, IDM=0.848425226122681
05304.png: ASM=0.05016792379319668, Contrast=1.023406982421875, Entropy=3.5632383600839836, IDM=0.8222115281390833
19812.png: ASM=0.06528584519401193, Contrast=1.4657440185546875, Entropy=3.416413488084128, IDM=0.8197715773997961
03970.png: ASM=0.038960111793130636, Contrast=2.338531494140625, Entropy=3.8934746809489003, IDM=0.7546923303440626
03504.png: ASM=0.03382300119847059, Contrast=1.0665283203125, Entropy=3.815552631908172, IDM=0.7773301969332752
01586.png: ASM=0.047653264831751585, Contrast=1.0248260498046875, Entropy=3.5293923159904943, IDM=0.8074077541063729
14686.png: ASM=0.063848324585706, Contrast=0.7943115234375, Entropy=3.21319264036239, IDM=0.8551596894743526
07418.png: ASM=0.11101624416187406, Contrast=2.3979339599609375, Entropy=3.2268914706452776, IDM=0.8283957491694537
03932.png: ASM=0.06258673034608364, Contrast=1.0849761962890625, Entropy=3.4482057647450497, IDM=0.8442876430568952
06184.png: ASM=0.051857567857950926, Contrast=1.7245941162109375, Entropy=3.6374598473467286, IDM=0.8090597822318297
03241.png: ASM=0.036157944705337286, Contrast=1.1432037353515625, Entropy=3.7884331071481125, IDM=0.806969435758877
17571.png: ASM=0.20372557872906327, Contrast=0.192657470703125, Entropy=2.280219915228332, IDM=0.9372065046473004
10038.png: ASM=0.05089048994705081, Contrast=0.6658477783203125, Entropy=3.5302127187629044, IDM=0.8274537408825696
19888.png: ASM=0.03439183160662651, Contrast=1.6063232421875, Entropy=3.924010498342687, IDM=0.7260530059972159
18915.png: ASM=0.1735099726356566, Contrast=1.3522186279296875, Entropy=2.7605708038719072, IDM=0.8829349468384593
19808.png: ASM=0.033669024240225554, Contrast=1.247772216796875, Entropy=3.8731633401502834, IDM=0.7809025356518101
07878.png: ASM=0.07163854548707604, Contrast=2.675506591796875, Entropy=3.5292333508245863, IDM=0.8308999535143963
11180.png: ASM=0.046194772236049175, Contrast=0.6872406005859375, Entropy=3.5015685456565517, IDM=0.8707843561005243
08139.png: ASM=0.036795930471271276, Contrast=2.21221923828125, Entropy=3.9627593313711094, IDM=0.7533739435166483
02012.png: ASM=0.15039397357031703, Contrast=0.54498291015625, Entropy=2.7131786484771543, IDM=0.9065382326813713
01125.png: ASM=0.10046892892569304, Contrast=1.5758514404296875, Entropy=3.338575405474946, IDM=0.809494804523589
04751.png: ASM=0.060782433953136206, Contrast=1.3506317138671875, Entropy=3.5284630056636868, IDM=0.8289986578337093
04073.png: ASM=0.061979967169463634, Contrast=1.0237579345703125, Entropy=3.4145647869801787, IDM=0.8554004967458619
07877.png: ASM=0.1054893471300602, Contrast=1.4248809814453125, Entropy=3.1052931856590775, IDM=0.8383248204605821
19246.png: ASM=0.0431764773093164, Contrast=2.0372772216796875, Entropy=3.8659086107472174, IDM=0.7704599829467436
04541.png: ASM=0.033987677190452814, Contrast=1.2992706298828125, Entropy=3.863776985617622, IDM=0.7811636850655448
09785.png: ASM=0.1905860253609717, Contrast=0.1686248779296875, Entropy=2.3690608973155918, IDM=0.9453329171442789
08733.png: ASM=0.08226523920893669, Contrast=0.497711181640625, Entropy=3.123007107000438, IDM=0.8900415938504391
09187.png: ASM=0.057566356379538774, Contrast=1.77117919921875, Entropy=3.6106826974881887, IDM=0.7903920645384213
04806.png: ASM=0.09408584656193852, Contrast=1.24688720703125, Entropy=3.2856167961800895, IDM=0.8093265474158607
02510.png: ASM=0.055358287412673235, Contrast=0.7987213134765625, Entropy=3.5403581665725765, IDM=0.8357200786225295
12602.png: ASM=0.022422173991799355, Contrast=2.55145263671875, Entropy=4.253955596646776, IDM=0.640693944813837
11710.png: ASM=0.04804140981286764, Contrast=1.790740966796875, Entropy=3.6701227895089934, IDM=0.738708077414491
06167.png: ASM=0.18409506743773818, Contrast=0.96978759765625, Entropy=2.9154120058526676, IDM=0.8812060934470289
06020.png: ASM=0.05096685653552413, Contrast=1.4549407958984375, Entropy=3.64849027081506, IDM=0.8120130188086033
16342.png: ASM=0.05188039131462574, Contrast=1.958648681640625, Entropy=3.73601223160375, IDM=0.7599210024634317
15628.png: ASM=0.07756388746201992, Contrast=1.0916290283203125, Entropy=3.271637189716197, IDM=0.8880909954538992
07348.png: ASM=0.039792874827980995, Contrast=1.2968292236328125, Entropy=3.7475110627329964, IDM=0.8024923294152173
19209.png: ASM=0.052080459892749786, Contrast=1.478515625, Entropy=3.6080964365366643, IDM=0.786078644290887
14667.png: ASM=0.0501429894939065, Contrast=1.4158935546875, Entropy=3.6394093324939503, IDM=0.8113152125864949
16572.png: ASM=0.04782409640029073, Contrast=1.6504669189453125, Entropy=3.7718791814964137, IDM=0.7655792250251916
16871.png: ASM=0.06948076607659459, Contrast=1.1004180908203125, Entropy=3.4637660467735176, IDM=0.8051157900692626
19494.png: ASM=0.14720832090824842, Contrast=1.5225067138671875, Entropy=3.0870031457126643, IDM=0.8129313957525939
17514.png: ASM=0.05988159868866205, Contrast=1.124725341796875, Entropy=3.4795666614832816, IDM=0.8484052100901079
04894.png: ASM=0.03706013271585107, Contrast=2.246490478515625, Entropy=3.9706393436419702, IDM=0.7332310170479728
16332.png: ASM=0.07094271900132298, Contrast=0.627471923828125, Entropy=3.203830974785362, IDM=0.8674704347631546
09551.png: ASM=0.0667462726123631, Contrast=1.0511932373046875, Entropy=3.354503999619025, IDM=0.8085619474718254
07640.png: ASM=0.06612067902460694, Contrast=1.0431671142578125, Entropy=3.3044106384491037, IDM=0.8775811190385121
16305.png: ASM=0.10347985755652189, Contrast=0.308868408203125, Entropy=2.8231179940275593, IDM=0.9229922036377037
02839.png: ASM=0.06256686570122838, Contrast=1.3984527587890625, Entropy=3.4744810506095196, IDM=0.8268599306470402
03585.png: ASM=0.15095532732084394, Contrast=0.6416168212890625, Entropy=2.714752117778171, IDM=0.8862713963324383
18544.png: ASM=0.17585651809349656, Contrast=0.5675506591796875, Entropy=2.378825748570235, IDM=0.9067859283837816
02739.png: ASM=0.059538336005061865, Contrast=1.99810791015625, Entropy=3.6724715900638736, IDM=0.8166220228072496
18680.png: ASM=0.044863179326057434, Contrast=1.417877197265625, Entropy=3.681046561754647, IDM=0.7671948789381515
04499.png: ASM=0.07444972218945622, Contrast=0.6031494140625, Entropy=3.1501637402757785, IDM=0.8792560475028255
09123.png: ASM=0.05113655421882868, Contrast=1.42059326171875, Entropy=3.626687487121389, IDM=0.7948879103002308
06964.png: ASM=0.059060304425656796, Contrast=1.184234619140625, Entropy=3.561184348730899, IDM=0.7904300941653811
19398.png: ASM=0.1190487346611917, Contrast=0.2303009033203125, Entropy=2.7709312732887907, IDM=0.9274923777711468
16513.png: ASM=0.11162798292934895, Contrast=0.601654052734375, Entropy=2.904289422382264, IDM=0.8986889105166159
00598.png: ASM=0.07252122415229678, Contrast=1.4905853271484375, Entropy=3.4729518761483544, IDM=0.7908942002665549
11984.png: ASM=0.05729688983410597, Contrast=1.1893768310546875, Entropy=3.548497641155115, IDM=0.804689487163631
04832.png: ASM=0.02044173050671816, Contrast=2.5702362060546875, Entropy=4.316146530082533, IDM=0.6404469445153079
06623.png: ASM=0.0622205906547606, Contrast=0.7525482177734375, Entropy=3.3758347937824227, IDM=0.8614919348932791
01440.png: ASM=0.03903614170849323, Contrast=2.004974365234375, Entropy=3.8771279174320976, IDM=0.70762090839533
15576.png: ASM=0.02343918662518263, Contrast=4.5511322021484375, Entropy=4.383020341379955, IDM=0.6183073711149981
01896.png: ASM=0.050949820782989264, Contrast=1.083709716796875, Entropy=3.5450975740764155, IDM=0.7985524167712962
12635.png: ASM=0.05661731772124767, Contrast=1.2196807861328125, Entropy=3.482065099673466, IDM=0.7839192738199865
00106.png: ASM=0.20231016539037228, Contrast=0.3543548583984375, Entropy=2.309490575263553, IDM=0.9420707376492512
05852.png: ASM=0.05265662493184209, Contrast=1.40863037109375, Entropy=3.731676145768406, IDM=0.767781635286434
02908.png: ASM=0.08078440511599183, Contrast=1.550384521484375, Entropy=3.4098176472203976, IDM=0.8621139027969585
15721.png: ASM=0.04026027023792267, Contrast=1.1696624755859375, Entropy=3.7490963008514897, IDM=0.790628569402954
01467.png: ASM=0.06750987004488707, Contrast=1.242431640625, Entropy=3.3377861799511725, IDM=0.8720791325573184
01028.png: ASM=0.03498553531244397, Contrast=2.05316162109375, Entropy=3.9742025256970614, IDM=0.7514599755781205
13106.png: ASM=0.09112878423184156, Contrast=0.5922088623046875, Entropy=3.1166300288242397, IDM=0.866081108109981
03512.png: ASM=0.05145851103588939, Contrast=1.621185302734375, Entropy=3.634717125433851, IDM=0.8051883599298212
18548.png: ASM=0.10955704376101494, Contrast=1.822021484375, Entropy=3.2214178080204694, IDM=0.8105082903752767
03257.png: ASM=0.0614515095949173, Contrast=1.617584228515625, Entropy=3.5090692634345406, IDM=0.8211567820593231
02517.png: ASM=0.05432700738310814, Contrast=0.9391632080078125, Entropy=3.5532834693595907, IDM=0.826175582295951
02472.png: ASM=0.030759877059608698, Contrast=2.201995849609375, Entropy=4.096281009247773, IDM=0.7077472198277476
03974.png: ASM=0.12094020657241344, Contrast=1.736358642578125, Entropy=3.356722972674737, IDM=0.8004401565804516
11103.png: ASM=0.23886537412181497, Contrast=1.6165771484375, Entropy=2.672252928096484, IDM=0.8688840273194046
10837.png: ASM=0.04437846224755049, Contrast=1.10833740234375, Entropy=3.642408071835636, IDM=0.8219929435532012
04685.png: ASM=0.4450774621218443, Contrast=0.463043212890625, Entropy=1.7292115117826303, IDM=0.9491614965757583
03014.png: ASM=0.03097654739394784, Contrast=1.828765869140625, Entropy=3.9771988138027825, IDM=0.6896669454402179
17543.png: ASM=0.050301024690270424, Contrast=2.7289276123046875, Entropy=3.7998940413629874, IDM=0.7424316592433281
11561.png: ASM=0.04046160774305463, Contrast=1.21240234375, Entropy=3.7311902616147, IDM=0.7650000236885592
13526.png: ASM=0.05978393880650401, Contrast=0.7433319091796875, Entropy=3.4560290690080366, IDM=0.8551821167069487
18567.png: ASM=0.18551916535943747, Contrast=0.8721160888671875, Entropy=2.71118411071462, IDM=0.8999035594065483
02972.png: ASM=0.0999466017819941, Contrast=0.9719390869140625, Entropy=3.061892944314768, IDM=0.8999476525007518
13860.png: ASM=0.0866827592253685, Contrast=1.4358367919921875, Entropy=3.2704018463546314, IDM=0.840869812431814
00683.png: ASM=0.06353391893208027, Contrast=0.9470672607421875, Entropy=3.3737267178607278, IDM=0.8511742850857127
18362.png: ASM=0.05346322013065219, Contrast=0.9904632568359375, Entropy=3.567859737522974, IDM=0.7828621083070326
01688.png: ASM=0.051831322722136974, Contrast=1.2021636962890625, Entropy=3.5990955526493096, IDM=0.8269789449183711
00142.png: ASM=0.041910404805094004, Contrast=1.6404266357421875, Entropy=3.843802952731532, IDM=0.7843636168028487
01006.png: ASM=0.10505574196577072, Contrast=0.6942291259765625, Entropy=2.9333621672679664, IDM=0.9011470366638673
12116.png: ASM=0.05929076950997114, Contrast=0.8140411376953125, Entropy=3.407685282601002, IDM=0.8587365184660085
01659.png: ASM=0.035547183360904455, Contrast=1.638153076171875, Entropy=3.9208743966189092, IDM=0.7625921761793025
09619.png: ASM=0.07389038521796465, Contrast=0.9979248046875, Entropy=3.356508280762209, IDM=0.8472351813871114
03772.png: ASM=0.04593222867697477, Contrast=1.1169281005859375, Entropy=3.6472944360311725, IDM=0.8037938326751028
01100.png: ASM=0.06350408680737019, Contrast=0.8418731689453125, Entropy=3.3748661298400764, IDM=0.8755396938816266
12661.png: ASM=0.04628919716924429, Contrast=1.3690185546875, Entropy=3.6988175530835186, IDM=0.8146224446063327
18659.png: ASM=0.06386294914409518, Contrast=1.139923095703125, Entropy=3.3682362404691246, IDM=0.8030517255555822
09806.png: ASM=0.25519445491954684, Contrast=1.5325469970703125, Entropy=2.7242051128635136, IDM=0.8454832462780828
07660.png: ASM=0.03934775618836284, Contrast=1.33428955078125, Entropy=3.72751572516, IDM=0.7800570257812905
05882.png: ASM=0.15869138855487108, Contrast=0.33135986328125, Entropy=2.690011061717724, IDM=0.9228766156040824
00782.png: ASM=0.09606665605679154, Contrast=1.007904052734375, Entropy=3.179369247925424, IDM=0.8346541842290782
12501.png: ASM=0.04796359734609723, Contrast=0.933197021484375, Entropy=3.518422725299196, IDM=0.8083109394524339
15480.png: ASM=0.04909239150583744, Contrast=0.9447479248046875, Entropy=3.5974178793973985, IDM=0.830404401074275
15357.png: ASM=0.07847083592787385, Contrast=0.519683837890625, Entropy=3.0694285229985185, IDM=0.8809848687454866
00417.png: ASM=0.05380070535466075, Contrast=1.622314453125, Entropy=3.633372063812596, IDM=0.7816580977001695
07189.png: ASM=0.09139061719179153, Contrast=0.6788787841796875, Entropy=3.2618700685372173, IDM=0.8513527872857255
01008.png: ASM=0.07870998280122876, Contrast=0.7240753173828125, Entropy=3.2441990602993602, IDM=0.8497476645961067
09861.png: ASM=0.07257682317867875, Contrast=0.4202728271484375, Entropy=3.0599463964502904, IDM=0.9131890216719833
04822.png: ASM=0.056681095622479916, Contrast=1.961669921875, Entropy=3.5070924540995465, IDM=0.8490150324376297
12463.png: ASM=0.04217477282509208, Contrast=1.31207275390625, Entropy=3.727349193854725, IDM=0.820546059097935
19078.png: ASM=0.0459658382460475, Contrast=1.7111053466796875, Entropy=3.655443938538006, IDM=0.737420410866479
06446.png: ASM=0.041313032153993845, Contrast=1.0841522216796875, Entropy=3.6440724141361756, IDM=0.8126886170620239
01843.png: ASM=0.03896687692031264, Contrast=3.159027099609375, Entropy=4.0547759401272705, IDM=0.6812589463859813
19803.png: ASM=0.09073223080486059, Contrast=1.63641357421875, Entropy=3.2375734845285975, IDM=0.8489794605062726
07394.png: ASM=0.13875089259818196, Contrast=0.844482421875, Entropy=2.6964785036981747, IDM=0.9136212033207988
00104.png: ASM=0.031214740592986345, Contrast=1.5382843017578125, Entropy=3.9603484464120102, IDM=0.7509947689977221
04890.png: ASM=0.09086879249662161, Contrast=0.9940032958984375, Entropy=3.046297528731094, IDM=0.8691237229408809
01404.png: ASM=0.04297341359779239, Contrast=1.1280670166015625, Entropy=3.6143305993839, IDM=0.8469045546145106
02553.png: ASM=0.062309092842042446, Contrast=1.038665771484375, Entropy=3.36838959084567, IDM=0.8655644377167695
13088.png: ASM=0.03482987126335502, Contrast=2.3965911865234375, Entropy=4.079728269279731, IDM=0.6976705561213717
12197.png: ASM=0.0377357117831707, Contrast=2.122894287109375, Entropy=3.8737984209247203, IDM=0.7551971403803012
13914.png: ASM=0.043093412183225155, Contrast=2.888702392578125, Entropy=3.8532197304920848, IDM=0.779352669441018
06689.png: ASM=0.02274723118171096, Contrast=6.5379638671875, Entropy=4.432375607372609, IDM=0.53021276639713
08672.png: ASM=0.10913467267528176, Contrast=0.6787872314453125, Entropy=3.09459515155058, IDM=0.894721515741352
18420.png: ASM=0.06207907944917679, Contrast=1.1407928466796875, Entropy=3.4091945996554274, IDM=0.8611473937481634
00273.png: ASM=0.1400325526483357, Contrast=0.65716552734375, Entropy=2.632199830714531, IDM=0.9006227279131815
03644.png: ASM=0.20196964172646403, Contrast=1.224334716796875, Entropy=2.7708242664734564, IDM=0.873496372454946
18673.png: ASM=0.03606620617210865, Contrast=1.28375244140625, Entropy=3.741586597670132, IDM=0.7405190149853247
01456.png: ASM=0.14609788730740547, Contrast=0.5980072021484375, Entropy=2.6901616035547256, IDM=0.900551707724592
09045.png: ASM=0.02973865671083331, Contrast=1.38189697265625, Entropy=3.9266089320525666, IDM=0.7341651157162028
00415.png: ASM=0.04992569936439395, Contrast=2.024383544921875, Entropy=3.704900577178825, IDM=0.7617664144851739
14399.png: ASM=0.11896687746047974, Contrast=0.565948486328125, Entropy=2.7529254167796453, IDM=0.9280733881300348
10211.png: ASM=0.05785477487370372, Contrast=0.95953369140625, Entropy=3.4810833104206043, IDM=0.8179248564204559
11896.png: ASM=0.06103894067928195, Contrast=0.494842529296875, Entropy=3.2572284128085087, IDM=0.8921834531411198
01303.png: ASM=0.04649461433291435, Contrast=0.9565277099609375, Entropy=3.6349139070058105, IDM=0.8224092066390788
16846.png: ASM=0.02965789381414652, Contrast=1.557830810546875, Entropy=3.912151359201503, IDM=0.7089075348514813
17056.png: ASM=0.05892349500209093, Contrast=0.9002685546875, Entropy=3.321766029860398, IDM=0.86353508909277
08116.png: ASM=0.042902365792542696, Contrast=1.224090576171875, Entropy=3.6384315519578254, IDM=0.835800475030819
08590.png: ASM=0.04003877658396959, Contrast=1.6151580810546875, Entropy=3.814011383093141, IDM=0.7295716310115685
07503.png: ASM=0.07773821288719773, Contrast=1.560272216796875, Entropy=3.4232485143508775, IDM=0.8048841348530101
10743.png: ASM=0.10557781159877777, Contrast=0.6898193359375, Entropy=3.019309083962868, IDM=0.8950134609809609
07158.png: ASM=0.04892274830490351, Contrast=1.2269287109375, Entropy=3.5638879214126815, IDM=0.7915130528526919
18965.png: ASM=0.049387199338525534, Contrast=0.906219482421875, Entropy=3.637023027436894, IDM=0.8169529828500239
03902.png: ASM=0.043725986033678055, Contrast=1.547760009765625, Entropy=3.710530863155451, IDM=0.8112275780468462
09649.png: ASM=0.059811731334775686, Contrast=0.9609375, Entropy=3.4578328883393, IDM=0.8057763572942115
16221.png: ASM=0.0685316794551909, Contrast=1.3949737548828125, Entropy=3.3082231594970666, IDM=0.8340208553819467
19279.png: ASM=0.05201992578804493, Contrast=1.4362945556640625, Entropy=3.68355524784029, IDM=0.7817706280522512
19102.png: ASM=0.1306768679060042, Contrast=1.2315673828125, Entropy=2.8710151543167353, IDM=0.8704979695504598
01622.png: ASM=0.1551757100969553, Contrast=0.736602783203125, Entropy=2.859240981714037, IDM=0.8631749256968188
17028.png: ASM=0.05672817397862673, Contrast=1.650146484375, Entropy=3.713041329310491, IDM=0.7620556665593156
14168.png: ASM=0.10122448485344648, Contrast=0.4358367919921875, Entropy=3.126679576841204, IDM=0.8783180372852327
16720.png: ASM=0.20926771312952042, Contrast=1.8874359130859375, Entropy=2.8042627462966316, IDM=0.8689041610249665
16368.png: ASM=0.0571214254014194, Contrast=1.4060821533203125, Entropy=3.5337877613254522, IDM=0.8044892507565657
05721.png: ASM=0.04691652534529567, Contrast=0.64990234375, Entropy=3.5052960540418865, IDM=0.8702634041306017
09034.png: ASM=0.03086276212707162, Contrast=2.2086181640625, Entropy=3.9917374795898724, IDM=0.7379937112053644
17589.png: ASM=0.026074005290865898, Contrast=1.898956298828125, Entropy=4.081277314236749, IDM=0.7196257725626404
00033.png: ASM=0.09063243679702282, Contrast=0.953369140625, Entropy=3.093643535084897, IDM=0.8821919454492655
12347.png: ASM=0.03440620796754956, Contrast=1.0931243896484375, Entropy=3.812559854350313, IDM=0.7870928677431114
15867.png: ASM=0.032913296949118376, Contrast=1.98388671875, Entropy=3.887389218912057, IDM=0.7243336016078811
16937.png: ASM=0.041372901760041714, Contrast=2.0394134521484375, Entropy=3.8172233868744, IDM=0.7982167345280892
18032.png: ASM=0.08860561903566122, Contrast=0.734130859375, Entropy=3.1618874751526715, IDM=0.875724510630835
14289.png: ASM=0.050322072114795446, Contrast=1.2866058349609375, Entropy=3.530925310591162, IDM=0.8356691844229617
15431.png: ASM=0.07152566267177463, Contrast=0.6682586669921875, Entropy=3.347009137631618, IDM=0.8637413327735182
10379.png: ASM=0.03308666916564107, Contrast=1.9957122802734375, Entropy=3.9770516713870947, IDM=0.7379416547478695
12030.png: ASM=0.025186791084706783, Contrast=1.957794189453125, Entropy=4.116535283604344, IDM=0.6945248258859037
02282.png: ASM=0.06696267751976848, Contrast=0.963897705078125, Entropy=3.3992299738821052, IDM=0.8251549764828221
02460.png: ASM=0.23940368788316846, Contrast=0.87554931640625, Entropy=2.4715263589284286, IDM=0.8901047931360675
00553.png: ASM=0.12335372949019074, Contrast=0.2281494140625, Entropy=2.728550759552513, IDM=0.9328039128365408
02144.png: ASM=0.04167473362758756, Contrast=1.1808624267578125, Entropy=3.7161196753230965, IDM=0.8022517482341545
16353.png: ASM=0.10178121645003557, Contrast=0.6381072998046875, Entropy=2.944219915923674, IDM=0.9058621363279169
10241.png: ASM=0.3624385856091976, Contrast=0.3857574462890625, Entropy=1.8360928257124232, IDM=0.9523872163218232
01919.png: ASM=0.06197921698912978, Contrast=0.928955078125, Entropy=3.392055632151014, IDM=0.8182477150156999
01512.png: ASM=0.07169506652280688, Contrast=0.4396820068359375, Entropy=3.2295085427951746, IDM=0.8885762922061426
00280.png: ASM=0.06019108276814222, Contrast=2.4722137451171875, Entropy=3.8258798643571565, IDM=0.6933759376258358
04056.png: ASM=0.052810387685894966, Contrast=1.408447265625, Entropy=3.5265944673713268, IDM=0.8238505331488991
04896.png: ASM=0.07259064493700862, Contrast=0.89227294921875, Entropy=3.208542490239645, IDM=0.8876957915551489
11881.png: ASM=0.069218666292727, Contrast=0.3687591552734375, Entropy=3.10084648109958, IDM=0.9037648302341851
10673.png: ASM=0.06388715654611588, Contrast=0.7896270751953125, Entropy=3.3579676636944225, IDM=0.8748353613816723
00826.png: ASM=0.04872301360592246, Contrast=1.1768035888671875, Entropy=3.6171977448232746, IDM=0.8123454791970628
04280.png: ASM=0.059288930147886276, Contrast=1.3632049560546875, Entropy=3.459595203639668, IDM=0.8697515970532058
16694.png: ASM=0.05933625530451536, Contrast=1.057037353515625, Entropy=3.4674873799126953, IDM=0.8161155815038199
16646.png: ASM=0.07761897705495358, Contrast=0.707611083984375, Entropy=3.121569759237345, IDM=0.9080024092262391
19027.png: ASM=0.0647482699714601, Contrast=0.443450927734375, Entropy=3.2580748609709764, IDM=0.8862775496055861
12113.png: ASM=0.19038311950862408, Contrast=0.7234954833984375, Entropy=2.7049524686133086, IDM=0.8926878314427171
18456.png: ASM=0.03912601852789521, Contrast=1.608978271484375, Entropy=3.7658424458780666, IDM=0.7531104633292265
17521.png: ASM=0.024858752265572548, Contrast=2.9776458740234375, Entropy=4.253156383363868, IDM=0.6789909842418056
13468.png: ASM=0.04657747317105532, Contrast=1.5218963623046875, Entropy=3.7748772280187155, IDM=0.7453359886058857
12163.png: ASM=0.14703440153971314, Contrast=0.1652679443359375, Entropy=2.5654156242320023, IDM=0.9573184953512067
18804.png: ASM=0.037163457833230495, Contrast=1.1183319091796875, Entropy=3.7299733927398506, IDM=0.7766770076450441
04016.png: ASM=0.07216568943113089, Contrast=1.343505859375, Entropy=3.3010387550735656, IDM=0.852130509096371
11926.png: ASM=0.22021546121686697, Contrast=0.5256500244140625, Entropy=2.2249792457237643, IDM=0.9292166075514416
08476.png: ASM=0.054192761424928904, Contrast=1.6437225341796875, Entropy=3.6013839587410987, IDM=0.8277985631404016
16128.png: ASM=0.08872208744287491, Contrast=0.59185791015625, Entropy=3.211243306581989, IDM=0.8730950210019609
16648.png: ASM=0.03743677353486419, Contrast=1.02288818359375, Entropy=3.7807005498730644, IDM=0.7979131578389627
14120.png: ASM=0.04670981876552105, Contrast=2.562896728515625, Entropy=3.867689402499352, IDM=0.7183501833945595
07082.png: ASM=0.05738049512729049, Contrast=0.5237579345703125, Entropy=3.3544331851071365, IDM=0.8739277876025521
02101.png: ASM=0.09010505210608244, Contrast=1.25457763671875, Entropy=3.2772100803312316, IDM=0.838219662240989
10991.png: ASM=0.03919669007882476, Contrast=1.18243408203125, Entropy=3.7391471350566183, IDM=0.775073931535289
